gvkey,datadate,fyear,tic,act,ch,ebit,lct
001327,1977/03/31,1976,SWKS,4.4290,0.2790,1.0610,1.3290
001327,1978/03/31,1977,SWKS,5.3290,0.1460,1.4330,1.8140
001327,1979/03/31,1978,SWKS,6.6440,0.0540,2.4440,2.5260
001327,1980/03/31,1979,SWKS,9.3600,0.3200,3.5820,4.1700
001327,1981/03/31,1980,SWKS,17.7160,0.3050,4.8150,4.3280
001327,1982/03/31,1981,SWKS,33.8990,0.6150,7.6600,6.6580
001327,1983/03/31,1982,SWKS,36.1700,0.7070,7.6880,5.6540
001327,1984/03/31,1983,SWKS,42.7030,0.2090,9.4910,8.1270
001327,1985/03/31,1984,SWKS,37.3530,0.8460,3.8230,9.7120
001327,1986/03/31,1985,SWKS,30.7020,2.0840,-2.6840,8.8900
001327,1987/03/31,1986,SWKS,32.9580,1.4690,3.5490,9.4480
001327,1988/03/31,1987,SWKS,31.7730,10.6920,-2.3880,8.2910
001327,1989/03/31,1988,SWKS,34.3220,10.4960,1.1740,10.0510
001327,1990/03/31,1989,SWKS,26.6570,4.8690,-2.4830,17.3160
001327,1991/03/31,1990,SWKS,27.5090,1.7350,4.3080,13.0550
001327,1992/03/31,1991,SWKS,27.1750,2.1500,1.1420,9.3750
001327,1993/03/31,1992,SWKS,28.2910,3.4260,-0.4390,12.5240
001327,1994/03/31,1993,SWKS,23.0370,1.6910,-4.1020,14.0560
001327,1995/03/31,1994,SWKS,27.1840,3.5100,4.8920,16.2010
001327,1996/03/31,1995,SWKS,46.5510,11.3260,4.7010,13.9040
001327,1997/03/31,1996,SWKS,35.1760,5.8150,-6.4260,16.7670
001327,1998/03/31,1997,SWKS,43.1730,14.3560,11.6880,17.1120
001327,1999/03/31,1998,SWKS,62.8230,14.0290,19.5550,20.1360
001327,2000/03/31,1999,SWKS,190.1410,20.8840,30.9090,26.7050
001327,2001/03/31,2000,SWKS,220.0010,68.8020,42.4460,31.7130
001327,2002/03/31,2001,SWKS,157.8910,62.4130,-26.1760,21.5680
001327,2002/09/30,2002,SWKS,227.3960,53.3580,-61.2160,147.6270
001327,2003/09/30,2003,SWKS,386.0950,161.5060,1.2510,136.8160
001327,2004/09/30,2004,SWKS,463.8640,203.5390,60.0180,181.2510
001327,2005/09/30,2005,SWKS,495.9820,116.5220,53.3330,158.2350
001327,2006/09/30,2006,SWKS,420.8430,136.7490,25.8560,175.6200
001327,2007/09/30,2007,SWKS,513.7180,241.5770,64.2160,197.2230
001327,2008/09/30,2008,SWKS,494.6560,225.1040,90.9380,148.7400
001327,2009/09/30,2009,SWKS,590.1270,364.2210,87.6850,196.9950
001327,2010/09/30,2010,SWKS,789.8650,453.2570,198.7040,204.3240
001327,2011/09/30,2011,SWKS,816.3340,410.0870,309.0010,247.0960
001327,2012/09/30,2012,SWKS,883.3630,306.2930,278.8600,182.7040
001327,2013/09/30,2013,SWKS,1073.3000,511.1000,353.6000,179.7000
001327,2014/09/30,2014,SWKS,1429.2000,805.8000,571.2000,297.6000
001327,2015/09/30,2015,SWKS,1914.7000,1043.6000,1026.7000,463.9000
001327,2016/09/30,2016,SWKS,2002.1000,1083.8000,1131.0000,210.2000
001327,2017/09/30,2017,SWKS,2633.7000,1616.8000,1257.7000,387.9000
001327,2018/09/30,2018,SWKS,2262.2000,733.3000,1321.0000,389.7000
001380,1969/12/31,1969,HES,284.7920,,142.1490,221.6050
001380,1970/12/31,1970,HES,365.0590,,209.0090,255.2990
001380,1971/12/31,1971,HES,469.5650,45.1680,257.9060,301.4650
001380,1972/12/31,1972,HES,471.9390,51.6570,183.8940,276.1380
001380,1973/12/31,1973,HES,972.7720,59.6390,388.4050,555.8650
001380,1974/12/31,1974,HES,1020.7250,76.2440,444.8230,630.4930
001380,1975/12/31,1975,HES,1047.0980,86.5750,344.7910,684.2330
001380,1976/12/31,1976,HES,1308.0260,52.6780,445.5160,921.6800
001380,1977/12/31,1977,HES,1324.8950,90.9590,538.4600,936.7500
001380,1978/12/31,1978,HES,1592.3630,74.2650,519.1090,1255.1890
001380,1979/12/31,1979,HES,2600.3490,92.2420,1437.6000,2037.6740
001380,1980/12/31,1980,HES,2944.2080,161.3960,1744.6460,2156.4290
001380,1981/12/31,1981,HES,2576.0820,180.8740,649.8090,1959.6530
001380,1982/12/31,1982,HES,2102.8320,56.4600,556.0690,1494.4030
001380,1983/12/31,1983,HES,2299.9360,41.0180,860.8920,1555.4800
001380,1984/12/31,1984,HES,2308.4780,,877.2800,1663.3800
001380,1985/12/31,1985,HES,2166.0210,,810.0180,1720.8740
001380,1986/12/31,1986,HES,1276.0480,,-73.1460,970.7380
001380,1987/12/31,1987,HES,1635.5320,,318.9400,1473.7680
001380,1988/12/31,1988,HES,1570.2260,213.1840,237.6890,1285.1520
001380,1989/12/31,1989,HES,1951.0180,120.3000,617.8040,1457.8500
001380,1990/12/31,1990,HES,3279.8850,129.9140,706.1080,2676.6410
001380,1991/12/31,1991,HES,2476.1350,120.1700,144.5160,1850.7650
001380,1992/12/31,1992,HES,2068.3180,141.0140,175.2320,1516.8590
001380,1993/12/31,1993,HES,1688.1660,79.6350,-88.0140,1443.1400
001380,1994/12/31,1994,HES,1721.6610,53.1350,384.1520,1201.4140
001380,1995/12/31,1995,HES,1962.5440,56.0710,280.4950,1604.5800
001380,1996/12/31,1996,HES,2426.8440,112.5220,521.9200,1736.9800
001380,1997/12/31,1997,HES,2203.6320,91.1540,237.0130,1739.8510
001380,1998/12/31,1998,HES,1886.7060,73.7910,-38.1560,1796.7970
001380,1999/12/31,1999,HES,1827.5700,40.9260,565.8130,1578.8500
001380,2000/12/31,2000,HES,4115.0000,312.0000,1550.0000,3538.0000
001380,2001/12/31,2001,HES,3946.0000,37.0000,1479.0000,3718.0000
001380,2002/12/31,2002,HES,2756.0000,197.0000,1192.0000,2553.0000
001380,2003/12/31,2003,HES,3186.0000,518.0000,958.0000,2669.0000
001380,2004/12/31,2004,HES,4335.0000,877.0000,1406.0000,4697.0000
001380,2005/12/31,2005,HES,5290.0000,315.0000,1995.0000,6447.0000
001380,2006/12/31,2006,HES,5848.0000,383.0000,3618.0000,6739.0000
001380,2007/12/31,2007,HES,6926.0000,607.0000,3747.0000,8024.0000
001380,2008/12/31,2008,HES,7332.0000,908.0000,5053.0000,7730.0000
001380,2009/12/31,2009,HES,7987.0000,1362.0000,1927.0000,6850.0000
001380,2010/12/31,2010,HES,8780.0000,1608.0000,2921.0000,7613.0000
001380,2011/12/31,2011,HES,8339.0000,351.0000,3439.0000,8100.0000
001380,2012/12/31,2012,HES,8387.0000,642.0000,3475.0000,8382.0000
001380,2013/12/31,2013,HES,8599.0000,1814.0000,2861.0000,6558.0000
001380,2014/12/31,2014,HES,6687.0000,2444.0000,2052.0000,4851.0000
001380,2015/12/31,2015,HES,4404.0000,2716.0000,-2359.0000,2628.0000
001380,2016/12/31,2016,HES,4276.0000,2732.0000,-3219.0000,2251.0000
001380,2017/12/31,2017,HES,6157.0000,4847.0000,-5392.0000,2435.0000
001380,2018/12/31,2018,HES,4459.0000,2694.0000,639.0000,2203.0000
001440,1962/12/31,1962,AEP,134.0130,,143.7270,113.5530
001440,1963/12/31,1963,AEP,141.5530,,148.9100,109.7930
001440,1964/12/31,1964,AEP,150.9570,,159.1120,117.2060
001440,1965/12/31,1965,AEP,142.7700,,162.3550,172.4120
001440,1966/12/31,1966,AEP,159.2500,,174.4440,190.3260
001440,1967/12/31,1967,AEP,138.9900,,180.5840,207.4780
001440,1968/12/31,1968,AEP,178.0260,,183.6990,271.4770
001440,1969/12/31,1969,AEP,181.2450,,184.1190,281.0590
001440,1970/12/31,1970,AEP,197.2360,,192.2500,449.2980
001440,1971/12/31,1971,AEP,250.4980,,208.8260,480.4640
001440,1972/12/31,1972,AEP,367.9390,,238.7990,518.7640
001440,1973/12/31,1973,AEP,384.6870,123.2980,280.0110,583.3310
001440,1974/12/31,1974,AEP,589.4800,93.5630,295.8840,882.0440
001440,1975/12/31,1975,AEP,676.6760,166.5730,431.4040,859.9490
001440,1976/12/31,1976,AEP,753.4210,195.6880,533.1050,779.7530
001440,1977/12/31,1977,AEP,802.4010,102.2920,522.2340,819.1830
001440,1978/12/31,1978,AEP,791.3320,82.6180,577.0590,1043.4530
001440,1979/12/31,1979,AEP,891.4830,56.8310,708.3170,1078.6710
001440,1980/12/31,1980,AEP,1174.4890,59.3180,959.7010,1451.1160
001440,1981/12/31,1981,AEP,1218.0410,55.1550,1052.7020,1486.5770
001440,1982/12/31,1982,AEP,1396.6090,51.1230,1031.1240,1527.1970
001440,1983/12/31,1983,AEP,1414.0800,41.8760,1224.5590,1291.1950
001440,1984/12/31,1984,AEP,1761.5700,32.5230,1326.2740,1421.2060
001440,1985/12/31,1985,AEP,1691.9550,29.7340,1397.0220,1407.4900
001440,1986/12/31,1986,AEP,1496.4010,33.8840,1392.4500,1139.7890
001440,1987/12/31,1987,AEP,1519.0380,41.6530,1350.0150,1262.0770
001440,1988/12/31,1988,AEP,1399.6100,229.7930,1303.9340,1427.4000
001440,1989/12/31,1989,AEP,2371.3630,1104.8400,1357.0560,2171.7020
001440,1990/12/31,1990,AEP,1400.7220,68.5100,1090.7750,1359.2680
001440,1991/12/31,1991,AEP,1487.0980,88.8920,1131.2350,1632.9720
001440,1992/12/31,1992,AEP,1561.0660,128.8960,1057.6870,1450.4130
001440,1993/12/31,1993,AEP,1297.0030,42.5610,1153.5090,1470.8240
001440,1994/12/31,1994,AEP,1281.4380,62.8660,1167.2630,1834.6520
001440,1995/12/31,1995,AEP,1401.8580,79.9550,1253.9790,1625.0620
001440,1996/12/31,1996,AEP,1354.8810,57.5390,1373.2770,1496.0370
001440,1997/12/31,1997,AEP,1518.1360,91.4810,1347.0140,2083.6930
001440,1998/12/31,1998,AEP,2217.6690,172.9850,1291.2820,2801.6370
001440,1999/12/31,1999,AEP,3216.0000,333.0000,1305.0000,4670.0000
001440,2000/12/31,2000,AEP,22031.0000,437.0000,2026.0000,27067.0000
001440,2001/12/31,2001,AEP,12563.0000,333.0000,2395.0000,18099.0000
001440,2002/12/31,2002,AEP,6101.0000,1213.0000,1263.0000,9790.0000
001440,2003/12/31,2003,AEP,4897.0000,1182.0000,2282.0000,5982.0000
001440,2004/12/31,2004,AEP,4021.0000,420.0000,1991.0000,5007.0000
001440,2005/12/31,2005,AEP,3945.0000,401.0000,1966.0000,5460.0000
001440,2006/12/31,2006,AEP,3588.0000,301.0000,2175.0000,5456.0000
001440,2007/12/31,2007,AEP,3052.0000,178.0000,2396.0000,5207.0000
001440,2008/12/31,2008,AEP,3775.0000,411.0000,2532.0000,6297.0000
001440,2009/12/31,2009,AEP,4756.0000,490.0000,2771.0000,5327.0000
001440,2010/12/31,2010,AEP,5016.0000,294.0000,2956.0000,6518.0000
001440,2011/12/31,2011,AEP,4182.0000,221.0000,2870.0000,6611.0000
001440,2012/12/31,2012,AEP,4589.0000,279.0000,3002.0000,6823.0000
001440,2013/12/31,2013,AEP,4310.0000,118.0000,3111.0000,6112.0000
001440,2014/12/31,2014,AEP,4478.0000,163.0000,3287.0000,7967.0000
001440,2015/12/31,2015,AEP,4072.4000,176.4000,3333.5000,7108.5000
001440,2016/12/31,2016,AEP,6033.9000,210.5000,3474.9000,9498.0000
001440,2017/12/31,2017,AEP,4253.1000,214.6000,3431.2000,8271.3000
001440,2018/12/31,2018,AEP,4113.9000,234.1000,2738.7000,8648.8000
001447,1962/12/31,1962,AXP,685.2570,,9.9230,758.3020
001447,1963/12/31,1963,AXP,763.9050,,14.5440,836.6180
001447,1964/12/31,1964,AXP,850.8560,,20.0530,913.3640
001447,1965/12/31,1965,AXP,992.8460,,36.8640,1131.5990
001447,1966/12/31,1966,AXP,480.2110,252.7810,45.5990,1294.8530
001447,1967/12/31,1967,AXP,582.0250,298.3320,49.2180,1508.3780
001447,1968/12/31,1968,AXP,962.1170,209.3420,90.9740,1819.9000
001447,1969/12/31,1969,AXP,1024.8030,255.7480,107.1260,2090.0230
001447,1970/12/31,1970,AXP,1232.4120,320.8130,147.0950,2456.7400
001447,1971/12/31,1971,AXP,1343.1270,320.1960,188.3430,2676.7370
001447,1972/12/31,1972,AXP,1669.8980,301.8700,209.9140,3009.7080
001447,1973/12/31,1973,AXP,1865.1120,275.2470,311.8590,3432.4950
001447,1974/12/31,1974,AXP,,402.9290,357.5680,
001447,1975/12/31,1975,AXP,,421.6230,345.9420,
001447,1976/12/31,1976,AXP,,542.0930,404.4950,5914.5200
001447,1977/12/31,1977,AXP,,673.5830,553.4180,7157.6800
001447,1978/12/31,1978,AXP,,844.4000,738.8980,8530.1950
001447,1979/12/31,1979,AXP,,1051.5000,963.3960,9964.6950
001447,1980/12/31,1980,AXP,,1069.0000,1291.0000,11212.0000
001447,1981/12/31,1981,AXP,,1071.0000,1885.0000,15324.0040
001447,1982/12/31,1982,AXP,,1067.0000,1950.0000,16825.0040
001447,1983/12/31,1983,AXP,,1878.0000,2043.0000,25034.0040
001447,1984/12/31,1984,AXP,,2020.0000,2840.0040,39850.0120
001447,1985/12/31,1985,AXP,,1669.0000,4610.0040,52541.0160
001447,1986/12/31,1986,AXP,,2650.0000,6326.0000,72486.0000
001447,1987/12/31,1987,AXP,,3130.0000,5349.0000,
001447,1988/12/31,1988,AXP,,10562.0000,7681.0000,
001447,1989/12/31,1989,AXP,,7452.0000,10060.0000,
001447,1990/12/31,1990,AXP,,6400.0000,1405.0000,
001447,1991/12/31,1991,AXP,,4876.0000,1107.0000,
001447,1992/12/31,1992,AXP,,5395.0000,651.0000,
001447,1993/12/31,1993,AXP,,3312.0000,1507.0000,
001447,1994/12/31,1994,AXP,,3433.0000,2367.0000,
001447,1995/12/31,1995,AXP,,3200.0000,2752.0000,
001447,1996/12/31,1996,AXP,,2677.0000,2828.0000,
001447,1997/12/31,1997,AXP,,4179.0000,2931.0000,
001447,1998/12/31,1998,AXP,,4092.0000,3268.0000,
001447,1999/12/31,1999,AXP,,7471.0000,3654.0000,
001447,2000/12/31,2000,AXP,,8487.0000,4060.0000,
001447,2001/12/31,2001,AXP,,7222.0000,3391.0000,
001447,2002/12/31,2002,AXP,,10288.0000,3872.0000,
001447,2003/12/31,2003,AXP,,5726.0000,4364.0000,
001447,2004/12/31,2004,AXP,,9907.0000,5090.0000,
001447,2005/12/31,2005,AXP,,7126.0000,4660.0000,
001447,2006/12/31,2006,AXP,,7956.0000,5443.0000,
001447,2007/12/31,2007,AXP,,11737.0000,5798.0000,
001447,2008/12/31,2008,AXP,,20547.0000,3691.0000,
001447,2009/12/31,2009,AXP,,15542.0000,2607.0000,
001447,2010/12/31,2010,AXP,,16709.0000,6395.0000,
001447,2011/12/31,2011,AXP,,24893.0000,7594.0000,
001447,2012/12/31,2012,AXP,,22250.0000,8394.0000,
001447,2013/12/31,2013,AXP,,19486.0000,8861.0000,
001447,2014/12/31,2014,AXP,,22288.0000,8963.0000,
001447,2015/12/31,2015,AXP,,22762.0000,8968.0000,
001447,2016/12/31,2016,AXP,,25208.0000,8074.0000,
001447,2017/12/31,2017,AXP,,32927.0000,8297.0000,
001447,2018/12/31,2018,AXP,,27445.0000,8967.0000,
001449,1977/12/31,1977,AFL,,,,
001449,1978/12/31,1978,AFL,,,34.9670,
001449,1979/12/31,1979,AFL,,,42.5790,
001449,1980/12/31,1980,AFL,,,33.0420,
001449,1981/12/31,1981,AFL,,,39.9330,
001449,1982/12/31,1982,AFL,,,46.4100,
001449,1983/12/31,1983,AFL,,,62.8650,
001449,1984/12/31,1984,AFL,,,86.0530,
001449,1985/12/31,1985,AFL,,,98.7000,
001449,1986/12/31,1986,AFL,,,136.5200,
001449,1987/12/31,1987,AFL,,,168.4590,
001449,1988/12/31,1988,AFL,,,209.7130,
001449,1989/12/31,1989,AFL,,,197.3650,
001449,1990/12/31,1990,AFL,,,231.6220,
001449,1991/12/31,1991,AFL,,,278.7620,
001449,1992/12/31,1992,AFL,,,334.9900,
001449,1993/12/31,1993,AFL,,,430.1710,
001449,1994/12/31,1994,AFL,,17.6430,515.4130,
001449,1995/12/31,1995,AFL,,4.1390,616.6060,
001449,1996/12/31,1996,AFL,,0.0000,605.9230,
001449,1997/12/31,1997,AFL,,235.6750,611.3040,
001449,1998/12/31,1998,AFL,,374.0000,564.0000,
001449,1999/12/31,1999,AFL,,616.0000,796.0000,
001449,2000/12/31,2000,AFL,,609.0000,1031.0000,
001449,2001/12/31,2001,AFL,,852.0000,1100.0000,
001449,2002/12/31,2002,AFL,,1379.0000,1279.0000,
001449,2003/12/31,2003,AFL,,1052.0000,1247.0000,
001449,2004/12/31,2004,AFL,,3813.0000,1850.0000,
001449,2005/12/31,2005,AFL,,1297.0000,2295.0000,
001449,2006/12/31,2006,AFL,,1203.0000,2283.0000,
001449,2007/12/31,2007,AFL,,1563.0000,2526.0000,
001449,2008/12/31,2008,AFL,,941.0000,1943.0000,
001449,2009/12/31,2009,AFL,,2323.0000,2290.0000,
001449,2010/12/31,2010,AFL,,2121.0000,3734.0000,
001449,2011/12/31,2011,AFL,,2249.0000,3188.0000,
001449,2012/12/31,2012,AFL,,2041.0000,4563.0000,
001449,2013/12/31,2013,AFL,,2543.0000,5109.0000,
001449,2014/12/31,2014,AFL,,4658.0000,4808.0000,
001449,2015/12/31,2015,AFL,,4350.0000,4413.0000,
001449,2016/12/31,2016,AFL,,4859.0000,4287.0000,
001449,2017/12/31,2017,AFL,,3491.0000,4346.0000,
001449,2018/12/31,2018,AFL,,4337.0000,4290.0000,
001487,1972/12/31,1972,AIG,,,55.3800,
001487,1973/12/31,1973,AIG,,,73.7340,
001487,1974/12/31,1974,AIG,,,88.2980,
001487,1975/12/31,1975,AIG,,,104.2760,
001487,1976/12/31,1976,AIG,,,133.7330,
001487,1977/12/31,1977,AIG,,,165.5360,
001487,1978/12/31,1978,AIG,,,258.0140,
001487,1979/12/31,1979,AIG,,,307.3680,
001487,1980/12/31,1980,AIG,,,360.9280,
001487,1981/12/31,1981,AIG,,,422.5050,
001487,1982/12/31,1982,AIG,,,474.5570,
001487,1983/12/31,1983,AIG,,,464.2500,
001487,1984/12/31,1984,AIG,,,281.9220,
001487,1985/12/31,1985,AIG,,,422.1330,
001487,1986/12/31,1986,AIG,,,816.7680,
001487,1987/12/31,1987,AIG,,,1158.0790,
001487,1988/12/31,1988,AIG,,,1602.8120,
001487,1989/12/31,1989,AIG,,,2128.3560,
001487,1990/12/31,1990,AIG,,,2414.0620,
001487,1991/12/31,1991,AIG,,,2893.6370,
001487,1992/12/31,1992,AIG,,,3265.0080,
001487,1993/12/31,1993,AIG,,,3705.0550,
001487,1994/12/31,1994,AIG,,76.2370,4283.4990,
001487,1995/12/31,1995,AIG,,88.3710,4872.8260,
001487,1996/12/31,1996,AIG,,58.7400,5532.7570,
001487,1997/12/31,1997,AIG,,86.9170,6417.9230,
001487,1998/12/31,1998,AIG,,303.0000,7486.0000,
001487,1999/12/31,1999,AIG,,132.0000,9899.0000,
001487,2000/12/31,2000,AIG,,256.0000,11340.0000,
001487,2001/12/31,2001,AIG,,698.0000,14834.0000,
001487,2002/12/31,2002,AIG,,1165.0000,11841.0000,
001487,2003/12/31,2003,AIG,,922.0000,18452.0000,
001487,2004/12/31,2004,AIG,,2009.0000,18440.0000,
001487,2005/12/31,2005,AIG,,1897.0000,21918.0000,
001487,2006/12/31,2006,AIG,,1590.0000,28932.0000,
001487,2007/12/31,2007,AIG,,2284.0000,18959.0000,
001487,2008/12/31,2008,AIG,,8642.0000,-80053.0000,
001487,2009/12/31,2009,AIG,,4400.0000,6327.0000,
001487,2010/12/31,2010,AIG,,1558.0000,9690.0000,
001487,2011/12/31,2011,AIG,,1474.0000,5828.0000,
001487,2012/12/31,2012,AIG,,1151.0000,11933.0000,
001487,2013/12/31,2013,AIG,,2241.0000,11171.0000,
001487,2014/12/31,2014,AIG,,1758.0000,10902.0000,
001487,2015/12/31,2015,AIG,,1629.0000,5136.0000,
001487,2016/12/31,2016,AIG,,1868.0000,2738.0000,
001487,2017/12/31,2017,AIG,,2362.0000,2518.0000,
001487,2018/12/31,2018,AIG,,2873.0000,2225.0000,
001598,1962/12/31,1962,AME,26.4000,,6.1400,5.9000
001598,1963/12/31,1963,AME,29.9450,,6.9090,6.9350
001598,1964/12/31,1964,AME,31.5690,,6.1760,7.8910
001598,1965/12/31,1965,AME,33.6620,,8.1010,7.6460
001598,1966/12/31,1966,AME,37.0730,,8.3770,10.6290
001598,1967/12/31,1967,AME,38.8650,,9.4250,11.4200
001598,1968/12/31,1968,AME,48.9310,,12.1060,18.1350
001598,1969/12/31,1969,AME,60.6460,1.4830,14.1000,25.6250
001598,1970/12/31,1970,AME,47.2850,2.2340,8.8460,15.5490
001598,1971/12/31,1971,AME,56.7930,1.5690,9.6840,23.7310
001598,1972/12/31,1972,AME,62.4660,2.0420,14.2070,27.0410
001598,1973/12/31,1973,AME,70.1160,2.1840,18.4120,29.0370
001598,1974/12/31,1974,AME,78.4820,1.8040,24.2500,36.1890
001598,1975/12/31,1975,AME,84.5550,2.0850,26.0540,34.4500
001598,1976/12/31,1976,AME,93.0330,2.5870,28.3280,36.9230
001598,1977/12/31,1977,AME,108.1240,2.9740,36.5120,41.6670
001598,1978/12/31,1978,AME,118.3820,1.5400,40.3340,38.7620
001598,1979/12/31,1979,AME,145.9720,5.5990,43.7560,49.4910
001598,1980/12/31,1980,AME,154.0410,4.8820,43.2110,59.0600
001598,1981/12/31,1981,AME,160.7350,4.6480,50.3040,51.6840
001598,1982/12/31,1982,AME,176.0960,4.4900,47.2270,60.4130
001598,1983/12/31,1983,AME,190.2050,5.6350,53.7170,66.1300
001598,1984/12/31,1984,AME,193.8410,5.3120,61.8120,72.7140
001598,1985/12/31,1985,AME,202.7630,7.3670,56.6850,101.4270
001598,1986/12/31,1986,AME,315.4850,10.6080,42.9590,87.7160
001598,1987/12/31,1987,AME,338.3200,8.1350,65.9220,83.8230
001598,1988/12/31,1988,AME,250.7310,9.4920,53.6160,74.6530
001598,1989/12/31,1989,AME,316.2250,84.4420,60.2260,101.1530
001598,1990/12/31,1990,AME,317.6600,86.8940,68.3700,133.2630
001598,1991/12/31,1991,AME,319.1490,34.8710,66.3050,137.7000
001598,1992/12/31,1992,AME,319.4750,59.1380,79.1430,137.6200
001598,1993/12/31,1993,AME,302.0670,40.4680,45.1580,167.9040
001598,1994/12/31,1994,AME,253.9610,7.2480,79.3410,183.2260
001598,1995/12/31,1995,AME,249.3450,7.0110,89.2980,210.6760
001598,1996/12/31,1996,AME,246.9720,3.0510,95.0580,185.9710
001598,1997/12/31,1997,AME,248.4690,0.6840,91.9550,178.7290
001598,1998/12/31,1998,AME,267.8400,9.7680,104.4560,233.9180
001598,1999/12/31,1999,AME,256.1010,8.6360,118.7970,262.7360
001598,2000/12/31,2000,AME,303.1000,7.1870,135.8900,297.6550
001598,2001/12/31,2001,AME,379.3470,14.1390,132.8500,336.1500
001598,2002/12/31,2002,AME,350.5690,13.4830,148.6870,261.4200
001598,2003/12/31,2003,AME,382.0660,14.3130,158.8610,289.2310
001598,2004/12/31,2004,AME,461.9400,37.5820,196.2340,272.8380
001598,2005/12/31,2005,AME,556.3070,35.5450,239.4090,405.7920
001598,2006/12/31,2006,AME,684.0630,49.0910,308.9940,480.9000
001598,2007/12/31,2007,AME,952.2040,170.1390,386.5740,640.7500
001598,2008/12/31,2008,AME,954.5860,86.9800,472.6770,447.5130
001598,2009/12/31,2009,AME,969.4300,246.3560,366.0500,424.2820
001598,2010/12/31,2010,AME,974.4920,163.2080,482.1580,550.8590
001598,2011/12/31,2011,AME,1059.1190,170.3920,638.0410,628.8750
001598,2012/12/31,2012,AME,1164.7430,157.9840,745.8720,879.9690
001598,2013/12/31,2013,AME,1369.1290,295.2030,815.0790,874.5450
001598,2014/12/31,2014,AME,1578.6040,377.6150,898.5860,936.1440
001598,2015/12/31,2015,AME,1619.6130,381.0050,944.3210,1025.1720
001598,2016/12/31,2016,AME,1928.1900,717.2590,841.3530,924.4410
001598,2017/12/31,2017,AME,1934.6550,646.3000,939.3800,1138.6630
001598,2018/12/31,2018,AME,1836.1440,353.9750,1075.5400,1258.7040
001602,1983/03/31,1982,AMGN,6.0420,,-8.4510,1.3920
001602,1984/03/31,1983,AMGN,38.5280,,-8.1870,2.0180
001602,1985/03/31,1984,AMGN,23.6780,,-10.1990,1.9020
001602,1986/03/31,1985,AMGN,69.7860,,-0.9280,4.7340
001602,1987/03/31,1986,AMGN,65.0800,,-1.3910,5.7500
001602,1988/03/31,1987,AMGN,118.9610,,-5.6350,12.7880
001602,1989/03/31,1988,AMGN,97.7590,20.6980,-4.8440,15.0580
001602,1990/03/31,1989,AMGN,182.1980,39.2400,29.0790,55.2040
001602,1991/03/31,1990,AMGN,326.9030,35.7490,105.8840,103.1940
001602,1991/12/31,1991,AMGN,589.5800,146.4540,254.7490,294.6690
001602,1992/12/31,1992,AMGN,873.0940,92.0480,433.8710,310.6690
001602,1993/12/31,1993,AMGN,1054.5100,128.5050,570.0480,412.2610
001602,1994/12/31,1994,AMGN,1115.6380,211.3230,726.3580,536.4300
001602,1995/12/31,1995,AMGN,1454.1000,66.7000,796.9000,583.8000
